Run	Remaining Subpopulations
0	10
1	10
2	10
3	10
4	10
5	7
6	7
7	7
8	7
9	7
10	5
11	5
12	5
13	5
14	5
15	3
16	3
17	3
18	3
19	3
20	2
21	2
22	2
23	2
24	2
Timer Name	Value
CPU Time (ns):	90695662571
Wall Time (ms):	4368
CPU Cycles:	77593978149288688
Snapshot #	Snapshot Time(ms)	Value(Bytes)
1	5	325857280
2	315	344428544
3	530	351969280
4	747	361029632
5	944	366587904
6	1141	373338112
7	1345	380080128
8	1539	385835008
9	1703	392957952
10	1826	397709312
11	1934	403988480
12	2214	285200384
13	2321	290267136
14	2416	295530496
15	2509	299606016
16	2602	302358528
17	2687	305729536
18	2776	308961280
19	2851	313044992
20	2918	316059648
21	2986	318996480
22	3117	229257216
23	3178	231550976
24	3230	234835968
25	3282	238854144
26	3332	241045504
27	3388	243216384
28	3443	244809728
29	3486	248283136
30	3539	251772928
31	3577	252383232
32	3668	152313856
33	3704	151945216
34	3737	153329664
35	3769	155586560
36	3806	156581888
37	3837	157253632
38	3870	158416896
39	3903	159559680
40	3935	160268288
41	3966	161333248
42	4010	108126208
43	4038	108503040
44	4065	109334528
45	4095	110170112
46	4126	111796224
47	4154	111472640
48	4185	113590272
49	4213	113545216
50	4244	113692672
51	4274	113672192
Aggregation Count:	10
Timer Name	Value
CPU Time (ns):	9069566257
Wall Time (ms):	3221
CPU Cycles:	7759397814928868
Snapshot #	Snapshot Time(ms)	Value(Bytes)
1	5	32585728
2	315	34442854
3	530	35196928
4	747	36102963
5	944	36658790
6	1141	37333811
7	1345	38008012
8	1539	38583500
9	1703	39295795
10	1826	39770931
11	1934	40398848
12	2214	40742912
13	2321	41466733
14	2416	42218642
15	2509	42800859
16	2602	43194075
17	2687	43675648
18	2776	44137325
19	2851	44720713
20	2918	45151378
21	2986	45570925
22	3117	45851443
23	3178	46310195
24	3230	46967193
25	3282	47770828
26	3332	48209100
27	3388	48643276
28	3443	48961945
29	3486	49656627
30	3539	50354585
31	3577	50476646
32	3668	50771285
33	3704	50648405
34	3737	51109888
35	3769	51862186
36	3806	52193962
37	3837	52417877
38	3870	52805632
39	3903	53186560
40	3935	53422762
41	3966	53777749
42	4010	54063104
43	4038	54251520
44	4065	54667264
45	4095	55085056
46	4126	55898112
47	4154	55736320
48	4185	56795136
49	4213	56772608
50	4244	56846336
51	4274	56836096
Hits	Total
2294	2810
Percent Hit:	81.637%
Fitness
0.998764
Real|Predicted
Cammeo|Cammeo	Cammeo|Osmancik	Osmancik|Osmancik	Osmancik|Cammeo
932	199	1362	315
GEN#	SUB#	μFGEN	FsBestGEN	FsWorstGEN	μTreeSzGEN	μTreeDpGEN	bTreeSzGEN	bTreeDpGEN	wTreeSzGEN	wTreeDpGEN	μFRUN	FsBestRUN	FsWorstRUN	μTreeSzRUN	μTreeDpRUN	bTreeSzRUN	bTreeDpRUN	wTreeSzRUN	wTreeDpRUN
0	0	0.95842	0.99839	0	17.6197	3.3369	31	4	58	5	0.95842	0.99839	0	17.6197	3.3369	31	4	58	5
1	0	0.99062	0.99848	0	15.5067	3.3817	26	4	52	6	0.97451	0.99848	0	16.5633	3.3593	26	4	58	5
2	0	0.99273	0.99861	0	14.6895	3.4168	27	5	34	7	0.98058	0.99861	0	15.9387	3.3784	27	5	58	5
3	0	0.99275	0.99862	0.19639	14.1535	3.4407	27	5	56	7	0.98362	0.99862	0	15.4923	3.3939	27	5	58	5
4	0	0.99265	0.99866	0	13.7414	3.4469	18	4	37	7	0.98543	0.99866	0	15.1422	3.4045	18	4	58	5
5	0	0.99426	0.99867	0	13.1132	3.4241	16	4	32	7	0.9869	0.99867	0	14.804	3.4079	16	4	58	5
6	0	0.994	0.9987	0	12.3926	3.3586	19	4	30	8	0.9879	0.9987	0	14.4596	3.4007	19	4	58	5
7	0	0.99438	0.9987	0.09979	11.7653	3.2853	18	4	34	7	0.98873	0.9987	0	14.1227	3.3863	18	4	58	5
8	0	0.99564	0.9987	0.19956	10.9503	3.1521	18	4	27	7	0.98949	0.9987	0	13.7703	3.3605	18	4	58	5
9	0	0.99501	0.9987	0.09938	10.4162	3.0806	18	4	33	6	0.99005	0.9987	0	13.4349	3.3324	18	4	58	5
10	0	0.6972	0.69912	0.29875	6.985	2.118	10	3	19	4	0.69331	0.69912	0	9.3263	2.329	10	3	46	4
