Run	Remaining Subpopulations
0	10
1	10
2	10
3	10
4	10
5	7
6	7
7	7
8	7
9	7
10	5
11	5
12	5
13	5
14	5
15	3
16	3
17	3
18	3
19	3
20	2
21	2
22	2
23	2
24	2
Timer Name	Value
CPU Time (ns):	93481584995
Wall Time (ms):	4490
CPU Cycles:	77590050996196582
22	0	0.49862	0.49941	0.29915	2.8672	1.0905	6	2	6	2	0.49711	0.49941	0	4.8257	1.4078	6	2	26	2
23	0	0.49874	0.49941	0.29934	2.8659	1.095	6	2	5	1	0.49718	0.49941	0	4.7439	1.3947	6	2	26	2
24	0	0.4985	0.49941	0.19954	2.7971	1.0714	7	2	6	2	0.49724	0.49941	0	4.6661	1.3818	7	2	26	2
25	0	0.49898	0.49941	0.49686	2.7092	1.0412	7	2	4	2	0.4973	0.49941	0	4.5908	1.3688	7	2	26	2
26	0	0.49824	0.49941	0.19956	2.6387	1.0228	7	2	7	2	0.49734	0.49941	0	4.5185	1.3558	7	2	26	2
27	0	0.49861	0.49941	0.19958	2.5902	0.9989	7	2	7	2	0.49738	0.49941	0	4.4495	1.3431	7	2	26	2
28	0	0.49861	0.49941	0.39913	2.5736	0.9943	7	2	6	2	0.49742	0.49941	0	4.3849	1.3312	7	2	26	2
29	0	0.49862	0.49941	0.29928	2.5953	1.0044	7	2	8	2	0.49746	0.49941	0	4.3253	1.3203	7	2	26	2
30	0	0.29927	0.29966	0.19756	1.5919	0.6193	5	2	4	1	0.29847	0.29966	0	2.5378	0.7756	5	2	21	1
31	0	0.2994	0.29966	0.29934	1.5424	0.6091	5	2	3	1	0.2985	0.29966	0	2.5066	0.7703	5	2	21	1
32	0	0.29903	0.29966	0.09977	1.4953	0.5902	5	1	1	0	0.29851	0.29966	0	2.476	0.7649	5	1	21	1
33	0	0.29928	0.29966	0.19956	1.4982	0.583	5	1	3	1	0.29853	0.29966	0	2.4472	0.7597	5	1	21	1
34	0	0.29939	0.29966	0.29731	1.548	0.6094	5	1	3	1	0.29856	0.29966	0	2.4216	0.7554	5	1	21	1
35	0	0.29864	0.29966	0	1.5659	0.6148	5	1	4	1	0.29856	0.29966	0	2.3978	0.7514	5	1	21	1
36	0	0.29889	0.29966	0.09976	1.5572	0.6125	5	1	4	2	0.29857	0.29966	0	2.3751	0.7476	5	1	21	1
37	0	0.29915	0.29966	0.09975	1.5837	0.6185	5	1	2	1	0.29858	0.29966	0	2.3543	0.7442	5	1	21	1
38	0	0.29915	0.29966	0.09974	1.5523	0.6079	5	1	3	1	0.2986	0.29966	0	2.3337	0.7407	5	1	21	1
39	0	0.2994	0.29966	0.29938	1.6116	0.6306	5	1	1	0	0.29862	0.29966	0	2.3157	0.738	5	1	21	1
40	0	0.1996	0.19978	0.19947	1.0845	0.4246	3	1	2	0	0.1991	0.19978	0	1.4633	0.4796	3	1	12	1
41	0	0.19935	0.19978	0	1.1408	0.4506	3	1	1	0	0.19911	0.19978	0	1.4555	0.4789	3	1	12	1
42	0	0.1996	0.19978	0.19952	1.1547	0.4602	3	1	2	0	0.19912	0.19978	0	1.4485	0.4785	3	1	12	1
43	0	0.19935	0.19978	0	1.1119	0.4445	3	1	1	0	0.19912	0.19978	0	1.4408	0.4777	3	1	12	1
44	0	0.19948	0.19978	0.09979	1.1038	0.4375	3	1	1	0	0.19913	0.19978	0	1.4334	0.4768	3	1	12	1
45	0	0.1996	0.19978	0.1995	1.1215	0.4465	3	1	3	1	0.19914	0.19978	0	1.4266	0.4762	3	1	12	1
46	0	0.19948	0.19978	0.09977	1.099	0.4377	3	1	2	1	0.19915	0.19978	0	1.4196	0.4753	3	1	12	1
47	0	0.1996	0.19978	0.1995	1.0388	0.4146	3	1	3	1	0.19916	0.19978	0	1.4117	0.4741	3	1	12	1
48	0	0.19947	0.19978	0.09977	1.023	0.4038	3	1	2	1	0.19916	0.19978	0	1.4038	0.4726	3	1	12	1
49	0	0.1996	0.19978	0.19946	1.0087	0.3958	3	1	2	1	0.19917	0.19978	0	1.3959	0.4711	3	1	12	1
50	0	0.09968	0.09989	0	0.5161	0.201	2	0	0	0	0.09961	0.09989	0	0.7009	0.2376	2	0	5	0
