Run	Remaining Subpopulations
0	10
1	10
2	10
3	10
4	10
5	7
6	7
7	7
8	7
9	7
10	5
11	5
12	5
13	5
14	5
15	3
16	3
17	3
18	3
19	3
20	2
21	2
22	2
23	2
24	2
Timer Name	Value
CPU Time (ns):	94440334074
Wall Time (ms):	4624
CPU Cycles:	77593621758460887
4	0	0.99325	0.99852	0	13.8331	3.5004	27	4	37	7	0.98504	0.99852	0	15.2245	3.4437	27	4	40	5
5	0	0.99377	0.99853	0	13.2581	3.4598	21	4	31	7	0.98651	0.99853	0	14.8969	3.4465	21	4	40	5
6	0	0.99375	0.99856	0.09977	12.6387	3.4057	22	3	35	6	0.98754	0.99856	0	14.5743	3.4407	22	3	40	5
7	0	0.99527	0.99859	0.19948	12.0011	3.3476	21	3	40	8	0.98852	0.99859	0	14.2527	3.4291	21	3	40	5
8	0	0.99538	0.9986	0.09979	11.3564	3.2809	20	3	41	7	0.98928	0.9986	0	13.9309	3.4124	20	3	40	5
9	0	0.9949	0.9986	0.09979	10.8227	3.2465	21	3	26	6	0.98982	0.9986	0	13.6199	3.3958	21	3	40	5
10	0	0.69738	0.69911	0.09978	7.2844	2.2299	17	2	21	5	0.69334	0.69911	0	9.4099	2.3662	17	2	24	3
11	0	0.69662	0.69911	0	7.0058	2.1818	17	2	22	5	0.69361	0.69911	0	9.2095	2.3507	17	2	24	3
12	0	0.69699	0.69911	0.09972	6.6579	2.1187	17	2	12	4	0.69388	0.69911	0	9.0132	2.333	17	2	24	3
13	0	0.69749	0.69912	0.19935	6.39	2.068	18	3	21	4	0.69413	0.69912	0	8.8259	2.3139	18	3	24	3
14	0	0.69724	0.69912	0.19933	6.056	2.0021	18	3	19	4	0.69436	0.69912	0	8.6412	2.2931	18	3	24	3
15	0	0.69761	0.69912	0.09978	5.7804	1.9565	13	2	10	3	0.69454	0.69912	0	8.4624	2.2722	13	2	24	3
16	0	0.69798	0.69912	0.29918	5.6916	1.9395	13	2	10	3	0.69475	0.69912	0	8.2994	2.2525	13	2	24	3
17	0	0.69811	0.69912	0.3991	5.319	1.8368	13	2	12	3	0.69495	0.69912	0	8.1337	2.2294	13	2	24	3
18	0	0.69786	0.69913	0.29903	5.0693	1.7716	12	2	10	3	0.69509	0.69913	0	7.9726	2.2053	12	2	24	3
19	0	0.69747	0.69913	0.19907	4.9537	1.7354	12	2	18	4	0.69521	0.69913	0	7.8216	2.1818	12	2	24	3
20	0	0.49801	0.49939	0	3.6058	1.247	10	1	14	3	0.49674	0.49939	0	5.5093	1.5457	10	1	17	2
21	0	0.498	0.49939	0	3.4526	1.2212	10	1	9	3	0.4968	0.49939	0	5.4159	1.5308	10	1	17	2
22	0	0.49801	0.49939	0.09958	3.3753	1.1992	10	1	14	3	0.49686	0.49939	0	5.3272	1.5164	10	1	17	2
23	0	0.49789	0.49939	0	3.2566	1.1658	10	1	12	4	0.49688	0.49939	0	5.2408	1.5018	10	1	17	2
24	0	0.49876	0.49939	0.39903	3.1362	1.1164	10	1	7	2	0.49697	0.49939	0	5.1568	1.4864	10	1	17	2
25	0	0.49889	0.49939	0.39891	3.0006	1.0863	10	1	7	2	0.49704	0.49939	0	5.0738	1.4711	10	1	17	2
26	0	0.49901	0.49939	0.49887	2.8756	1.0575	10	1	5	1	0.49711	0.49939	0	4.9923	1.4557	10	1	17	2
27	0	0.49889	0.49939	0.3991	2.7028	1.0042	10	1	8	3	0.49717	0.49939	0	4.9107	1.4395	10	1	17	2
28	0	0.4989	0.49939	0.39908	2.7428	1.0098	10	1	4	2	0.49724	0.49939	0	4.8359	1.4246	10	1	17	2
29	0	0.49864	0.49939	0.29938	2.6404	0.9704	10	1	9	2	0.49728	0.49939	0	4.7627	1.4095	10	1	17	2
30	0	0.29929	0.29965	0.19956	1.4277	0.5482	4	0	2	1	0.29838	0.29965	0	2.8548	0.8492	4	0	11	1
31	0	0.29928	0.29965	0.19958	1.4391	0.5543	4	0	2	0	0.2984	0.29965	0	2.8105	0.84	4	0	11	1
32	0	0.29941	0.29965	0.29936	1.4642	0.5614	4	0	4	1	0.29843	0.29965	0	2.7698	0.8315	4	0	11	1
33	0	0.29917	0.29965	0.19957	1.4808	0.5721	4	0	4	1	0.29846	0.29965	0	2.7318	0.8239	4	0	11	1
34	0	0.29917	0.29965	0.09979	1.4766	0.5701	4	0	5	2	0.29848	0.29965	0	2.696	0.8166	4	0	11	1
35	0	0.29941	0.29965	0.29936	1.4296	0.5584	4	0	2	1	0.29849	0.29965	0	2.6607	0.8095	4	0	11	1
36	0	0.29904	0.29965	0.09978	1.4426	0.5566	4	0	4	1	0.29852	0.29965	0	2.6279	0.8026	4	0	11	1
37	0	0.29904	0.29965	0.19955	1.4583	0.5645	4	0	3	1	0.29853	0.29965	0	2.597	0.7963	4	0	11	1
38	0	0.29929	0.29965	0.19929	1.4902	0.5795	4	0	4	1	0.29855	0.29965	0	2.5687	0.7908	4	0	11	1
39	0	0.29929	0.29965	0.19929	1.4901	0.5794	4	0	3	1	0.29857	0.29965	0	2.5417	0.7856	4	0	11	1
40	0	0.19948	0.19977	0.09889	1.0664	0.4021	4	0	1	0	0.19898	0.19977	0	1.7566	0.5366	4	0	6	1
41	0	0.1996	0.19977	0.19921	1.0925	0.4084	4	0	1	0	0.199	0.19977	0	1.7409	0.5336	4	0	6	1
42	0	0.19924	0.19977	0	1.1517	0.4251	4	0	2	0	0.199	0.19977	0	1.7272	0.5311	4	0	6	1
43	0	0.19948	0.19977	0.09965	1.1974	0.4451	4	0	1	0	0.19902	0.19977	0	1.7151	0.5291	4	0	6	1
44	0	0.1996	0.19977	0.19941	1.1651	0.4327	4	0	1	0	0.19903	0.19977	0	1.7029	0.527	4	0	6	1
45	0	0.19911	0.19977	0	1.1991	0.447	4	0	2	0	0.19904	0.19977	0	1.692	0.5253	4	0	6	1
46	0	0.19948	0.19977	0.09979	1.1169	0.4242	4	0	0	0	0.19904	0.19977	0	1.6797	0.5232	4	0	6	1
47	0	0.19948	0.19977	0.09976	1.1274	0.428	4	0	2	1	0.19905	0.19977	0	1.6682	0.5211	4	0	6	1
48	0	0.1996	0.19977	0.19939	1.1291	0.4314	4	0	2	0	0.19906	0.19977	0	1.6572	0.5193	4	0	6	1
49	0	0.19935	0.19977	0.09972	1.1198	0.4291	4	0	2	0	0.19907	0.19977	0	1.6465	0.5175	4	0	6	1
50	0	0.0998	0.09989	0.09974	0.4692	0.1814	1	0	1	0	0.09957	0.09989	0	0.799	0.2516	1	0	2	0
